location,source,target
lobby/playerinfo_en|1|5|7|1|4|1|0,一位率,1위율
lobby/playerinfo_en|1|5|7|1|4|1|2,二位率,2위율
lobby/playerinfo_en|1|5|7|1|4|1|4,三位率,3위율
lobby/playerinfo_en|1|5|7|1|4|1|6|0,四位率,4위율
lobby/playerinfo_en|1|5|7|1|4|1|7|0,飛び率,들통률
lobby/playerinfo_en|1|5|7|1|4|1|8,対戦数,대전 수
lobby/playerinfo_en|1|5|7|1|4|1|10,平均和了,평균타점
lobby/playerinfo_en|1|5|7|1|4|1|12,平均順位,평균순위
lobby/playerinfo_en|1|5|7|1|4|1|14,最大連荘,최대연짱
lobby/playerinfo_en|1|5|7|1|4|1|16,和了巡数,화료 순
lobby/playerinfo_en|1|5|7|1|4|1|18,和了率,화료율
lobby/playerinfo_en|1|5|7|1|4|1|20,ツモ率,쯔모율
lobby/playerinfo_en|1|5|7|1|4|1|22,放銃率,방총률
lobby/playerinfo_en|1|5|7|1|4|1|24,副露率,후로율
lobby/playerinfo_en|1|5|7|1|4|1|26,立直率,리치율
lobby/playerinfo_en|1|5|7|1|5|0|2,半荘戦,반장전
lobby/playerinfo_en|1|5|7|1|5|1|0,一位率,1위율
lobby/playerinfo_en|1|5|7|1|5|1|2,二位率,2위율
lobby/playerinfo_en|1|5|7|1|5|1|4,三位率,3위율
lobby/playerinfo_en|1|5|7|1|5|1|6|0,四位率,4위율
lobby/playerinfo_en|1|5|7|1|5|1|7|0,飛び率,들통률
lobby/playerinfo_en|1|5|7|1|5|1|8,対戦数,대전 수
lobby/playerinfo_en|1|5|7|1|5|1|10,平均和了,평균타점
lobby/playerinfo_en|1|5|7|1|5|1|12,平均順位,평균순위
lobby/playerinfo_en|1|5|7|1|5|1|14,最大連荘,최대연짱
lobby/playerinfo_en|1|5|7|1|5|1|16,和了巡数,화료 순
lobby/playerinfo_en|1|5|7|1|5|1|18,和了率,화료율
lobby/playerinfo_en|1|5|7|1|5|1|20,ツモ率,쯔모율
lobby/playerinfo_en|1|5|7|1|5|1|22,放銃率,방총률
lobby/playerinfo_en|1|5|7|1|5|1|24,副露率,후로율
lobby/playerinfo_en|1|5|7|1|5|1|26,立直率,리치율
lobby/playerinfo_en|1|5|7|1|6|0|2,役達成回数,역 완성 횟수
lobby/playerinfo_en|1|5|7|1|7|0|2,ローカル役達成回数,로컬 역 완성 횟수
lobby/playerinfo_en|1|5|7|1|8|0|0,試練の道,시련의 길
lobby/playerinfo_en|1|5|7|1|8|1,まだありません,아직 없습니다.
lobby/playerinfo_en|1|5|9|1,実績：,업적：
lobby/pop_buy_multi|1|6|0,購入,구입
lobby/pop_buy_multi|1|7|0,価格,가격
lobby/pop_buy_multi|1|8|0,残り,잔여
lobby/pop_buy_multi|1|9,毎月更新されます,매월 갱신됩니다
lobby/pop_buy_multi|1|10|0,価格,가격
lobby/pop_buy_single|1|6|0,購入,구입
lobby/pop_buy_single|1|7|0,価格,가격
lobby/pop_rpg_info|2|4|1,確認,확인
lobby/rank|0|2|0|0|8|1,pt,pt
lobby/rank|0|4|1|7|1,pt,pt
lobby/rank|0|5|0|0,4人戦,4인전
lobby/rank|0|5|1|0,3人戦,3인전
lobby/recharge|0|0,商店,상점
lobby/recharge|1|0|0|0,雑貨,잡화
lobby/recharge|1|0|1|0,願いの小屋,소원의 소옥
lobby/recharge|1|0|2|0,星の小屋,별의 소옥
lobby/recharge|1|0|3|0,お祈り小屋,기도의 소옥
lobby/recharge|1|0|4|0,祈願,기원
lobby/recharge|1|1|3|1|0,协议详情,협의내역
lobby/recharge|1|2|0|1,称号効果,칭호 효과
lobby/recharge|1|2|6|0,現在,현재
lobby/recharge|1|2|8|0,受け取る,수령
lobby/recharge|1|2|9|0|1,契約効果,계약효과
lobby/recharge|2|0|6|0,購入,구입
lobby/recharge|2|0|7|0,価格,가격
lobby/refund|1|7|0,はい,예
lobby/rpg|3|1|1,スキップ,스킵
lobby/rpg|3|2|1,詳細説明,상세설명
lobby/rpg|3|3|1,退出,나가기
lobby/shilian/shilian|2|2,試練の道,시련의 길
lobby/shilian/shilian|3|0|2|0|3,報酬:,보상:
lobby/shilian/shilian|3|0|2|0|4,残り対局数:,남은 대국 수 :
lobby/shilian/shilian|3|0|2|1|3,報酬:,보상:
lobby/shilian/shilian|3|0|2|1|4,残り対局数:,남은 대국 수:
lobby/shilian/shilian|3|2|1|1,試練期間外,시련 기간 초과
lobby/shilian/shilian|3|2|4|1,今週の報酬,주간 보상
lobby/shilian/shilian|3|3|6,未完成の課題を選択し完成させます。ほかの部分をクリックで取り消します。,달성하지 못한 퀘스트를 선택하면 완료로 변경할 수 있습니다. 다른 곳을 클릭하여 취소할 수 있습니다.
lobby/shilian/shilian|4|2,Tap to continue,터치하여 계속
lobby/shilian/shilian|5|2|0|0,報酬入手：,보상 획득：
lobby/shilian/shilian|5|3|0|0,最終順位：,최종순위：
lobby/shilian/shilian_level_info|0|2,試練階級について,시련등급에 대해
lobby/shilian/shilian_rank|0|1,試練ランキング,시련 랭킹
lobby/shilian/shilian_rank|0|5|1,友人ランキング,친구랭킹
lobby/shilian/shilian_result|2|3,報酬は倉庫に反映されました,보상이 창고에 지급되었습니다.
lobby/shilian/shilian_reward|0|2,試練階級報酬受取,시련등급 달성 보상
lobby/shilian/shilian_reward|0|4|0|0|2|1|4,入手済,입수완료
lobby/shop|0|0|0|0,洋服屋,스킨
lobby/shop|0|0|1|0,福袋小屋,복의 소옥
lobby/shop|0|0|2|0,星の小屋,별의 소옥
lobby/shop|0|0|3|0,願いの小屋,소원의 소옥
lobby/shop|0|0|4|0,雑貨,잡화
lobby/shop|0|1|1|0|0,更新,갱신
lobby/shop|0|1|1|0|1|0,更新,갱신
lobby/shop|0|1|1|2,本日の更新回数が上限に達しました,오늘의 갱신 횟수 상한에 도달했습니다
lobby/shop|0|1|2|0,重複した雀士キャラクターは願いの石に変換されます。,중복된 작사캐릭터는 소원의 돌로 변환됩니다.
lobby/shop|0|1|3|2,重複した装飾品は星の石に変換されます。,중복된 장식품는 별의 돌로 변환됩니다.
lobby/shop|0|1|4|1,贈り物を奉納すると星のかけらが入手できます,선물을 봉납하면 별 가루를 획득할 수 있습니다
lobby/shop|0|2|0|0|6|2|0,購入,구입
lobby/shop|0|2|3,完売しました。,매진되었습니다.
lobby/shop|1|0,雑貨屋,잡화점
lobby/shop_lobby_yulan|1|2|2|0,購入,구입
lobby/shop_pack_detail|0|5|0,未所持商品の合計価格:,소지하지 않은 물품의 가격 :
lobby/shop_pack_detail|0|6|0,割引率:,할인율:
lobby/shop_pack_detail|0|7|0,合計価格:,총 가격:
lobby/shop_pack_detail|0|8|0,購入,구입
lobby/shop_pack_detail|0|9,当パックに含まれる商品,이 묶음에 포함되어 있는 상품
lobby/shop_skin_yulan|2|0|2|0,購入,구입
lobby/shop_skin_yulan|2|7|1,この雀士キャラクターは持っていません,해당 작사 캐릭터 미보유
lobby/sign|1|2,毎日お祈り,매일 기원
lobby/sign|1|3|4|0,第,제
lobby/sign|1|3|4|1,日,일
lobby/sign|1|4|4|0,第,제
lobby/sign|1|4|4|1,日,일
lobby/sign|1|5|0,受け取る,수령
lobby/sign|1|5|2,入手済,입수완료
lobby/skin_yulan|5|3|1,うごき一覧,라이브 목록
lobby/skin_yulan|5|3|6|2|0,通常,통상
lobby/skin_yulan|5|3|6|3|0,挨拶,인사
lobby/skin_yulan|5|3|6|4|0,タッチ,터치
lobby/skin_yulan|5|3|6|5|0,祝い,축하
lobby/skin_yulan|5|3|6|6|0,入手,입수
lobby/sns|1|0|1|0|5|0|3|3,@,@
lobby/sns|1|0|1|1|0,これ以上ありません,메세지가 더이상 없습니다
lobby/sushe|1|2|3|1,うごき一覧,라이브 목록
lobby/sushe|1|2|3|6|2|0,通常,통상
lobby/sushe|1|2|3|6|3|0,挨拶,인사
lobby/sushe|1|2|3|6|4|0,タッチ,터치
lobby/sushe|1|2|3|6|5|0,祝い,축하
lobby/sushe|1|2|3|6|6|0,入手,입수
lobby/sushe_select|0|1|0|0,雀士,작사
lobby/sushe_select|0|1|1|0,装飾品,장식품
lobby/sushe_select|0|2|1|0|1,1,1
lobby/sushe_select|0|2|1|1|1,2,2
lobby/sushe_select|0|2|1|2|1,3,3
lobby/sushe_select|0|2|1|3|1,4,4
lobby/sushe_select|0|2|1|4|1,5,5
lobby/sushe_select|0|4|0|2|0,選択中,선택중
lobby/sushe_select|0|4|0|3|0|0,使用,사용
lobby/sushe_select|0|4|0|4|0|0,保存,저장
lobby/sushe_select|0|4|1|6|0,使用可能な装飾品がありません,사용 가능한 장식품이 없습니다.
lobby/sushe_select|0|4|4|5|0,使用可能な装飾品がありません,사용 가능한 장식품이 없습니다.
lobby/sushe_select|1|0,寮舎,숙소
lobby/sushe_select_en|0|1|0|0,雀士,작사
lobby/sushe_select_en|0|1|1|0,装飾品,장식품
lobby/sushe_select_en|0|2|1|0|1,1,1
lobby/sushe_select_en|0|2|1|1|1,2,2
lobby/sushe_select_en|0|2|1|2|1,3,3
lobby/sushe_select_en|0|2|1|3|1,4,4
lobby/sushe_select_en|0|2|1|4|1,5,5
lobby/sushe_select_en|0|4|0|2|0,選択中,선택중
lobby/sushe_select_en|0|4|0|3|0|0,使用,사용
lobby/sushe_select_en|0|4|0|4|0|0,保存,저장
lobby/sushe_select_en|0|4|1|6|0,使用可能な装飾品がありません,사용 가능한 장식품이 없습니다.
lobby/sushe_select_en|0|4|4|5|0,使用可能な装飾品がありません,사용 가능한 장식품이 없습니다.
lobby/sushe_select_en|1|0,寮舎,숙소
lobby/tangfang1|6|3|0,確認,확인
lobby/tangfang1|6|4|0,再祈願,재기원
lobby/titlebook|1|2,称号リスト,칭호목록
lobby/titlebook|1|3,獲得済み,획득완료
lobby/titlebook|1|6,称号がありません,칭호가 없습니다.
lobby/treasure|0|1|0|0,10回祈願,10회 기원
lobby/treasure|0|1|0|1,入手,입수
lobby/treasure|0|1|0|3,雀士キャラクター、装飾品、または贈り物を入手できます,"작사 캐릭터, 장식품, 선물을 획득할 수 있습니다."
lobby/treasure|0|1|0|5|0,10回祈願,10회 기원
lobby/treasure|0|1|0|6|0,10回祈願,10회 기원
lobby/treasure|0|1|1|0,1回祈願,1회 기원
lobby/treasure|0|1|1|1,入手,입수
lobby/treasure|0|1|1|3,雀士キャラクター、装飾品、または贈り物を入手できます,"작사 캐릭터, 장식품, 선물을 획득할 수 있습니다."
lobby/treasure|0|1|1|5|0,1回祈願,1회 기원
lobby/treasure|0|1|1|6|0,1回祈願,1회 기원
lobby/treasure|0|1|4|0,内容一覧,구성목록
lobby/treasure|0|1|5|2|0,信仰交換,신앙교환
lobby/treasure|0|1|7|3|0|2|1,獲得済み,획득완료
lobby/treasure|1|0,祈願,기원
lobby/treasure|3|4,交換したいアイテムを選択してください,교환하고 싶은 아이템을 선택해주세요
lobby/treasure|4|5|2|1,獲得済み,획득완료
lobby/treasure|4|6|0,1回祈願するたびに1点,1회 기원시 1개의
lobby/treasure|4|6|1,（信仰）が入手できます。,（신앙）을 입수할 수 있습니다.
lobby/treasure|5|2|2|0|0,每次寻觅都可以获得1点,每次寻觅都可以获得1点
lobby/treasure|5|2|2|0|1,(信仰)，同时有可能获得全新的雀士及各种装扮,(信仰)，同时有可能获得全新的雀士及各种装扮
lobby/treasure|5|2|2|0|2,雀士概率：5%,작사 확률：5%
lobby/treasure|5|2|2|0|2|0,重复获取的雀士将转换为许愿石,重复获取的작사将转换为许愿石
lobby/treasure|5|2|2|0|3,装扮概率：15%,장식품 확률：15%
lobby/treasure|5|2|2|0|3|0,重复获取的装扮将转换为星之石,重复获取的装扮将转换为星之石
lobby/treasure|5|2|2|0|4,礼物概率：80%,선물확률：80%
lobby/treasure|5|2|2|0|5,使用辉玉10连寻觅，至少会获得一个紫色礼物,使用辉玉10连寻觅，至少会获得一个紫色礼物
lobby/treasure|5|2|2|1|0,每次寻觅都可以获得1点,每次寻觅都可以获得1点
lobby/treasure|5|2|2|1|1,(信仰)，同时有可能获得全新的雀士及各种装扮,(信仰)，同时有可能获得全新的雀士及各种装扮
lobby/treasure|5|2|2|1|2,雀士概率：5%,작사 확률：5%
lobby/treasure|5|2|2|1|2|0,重复获取的雀士将转换为许愿石,重复获取的작사将转换为许愿石
lobby/treasure|5|2|2|1|3,(UP雀士占59%、其他雀士占41%),(UP雀士占59%、其他雀士占41%)
lobby/treasure|5|2|2|1|4,装扮概率：15%,장식품 확률：15%
lobby/treasure|5|2|2|1|4|0,重复获取的装扮将转换为星之石,重复获取的装扮将转换为星之石
lobby/treasure|5|2|2|1|6,礼物概率：80%,선물확률：80%
lobby/treasure|5|2|2|1|7,使用辉玉10连寻觅，至少会获得一个紫色礼物,使用辉玉10连寻觅，至少会获得一个紫色礼物
lobby/treasure|5|2|2|2|0,"Each time you summon, you can get 1","Each time you summon, you can get 1"
lobby/treasure|5|2|2|2|1,(Faith).,(Faith).
lobby/treasure|5|2|2|2|2,Characters: 5% ,캐릭터: 5%
lobby/treasure|5|2|2|2|3,Duplicate Characters will be converted into Wishing Stones.,중복 작사 캐릭터는 소원의 돌로 변환됩니다.
lobby/treasure|5|2|2|2|5,Decorations: 15%  ,장식: 15%
lobby/treasure|5|2|2|2|6,Duplicate Decorations will be converted into Star Stones.,중복 장식품은 별의 돌로 변환됩니다.
lobby/treasure|5|2|2|2|7,Gifts: 80%  ,선물: 80%
lobby/treasure|5|2|2|2|8, (green/blue/purple gifts: 24%/51%/5%),(green/blue/purple gifts: 24%/51%/5%)
lobby/treasure|5|2|2|3|0,"Each time you summon, you can get 1","Each time you summon, you can get 1"
lobby/treasure|5|2|2|3|1,(Faith).,(Faith).
lobby/treasure|5|2|2|3|2,Characters: 5%  ,캐릭터: 5%
lobby/treasure|5|2|2|3|4,Duplicate Characters will be converted into Wishing Stones.,중복 작사 캐릭터는 소원의 돌로 변환됩니다.
lobby/treasure|5|2|2|3|5,Decorations: 15%  ,장식: 15%
lobby/treasure|5|2|2|3|7,Duplicate Decorations will be converted into Star Stones.,중복 장식품은 별의 돌로 변환됩니다.
lobby/treasure|5|2|2|3|8,Gifts: 80%  ,선물: 80%
lobby/treasure|5|2|2|3|8|0,(green/blue/purple gifts: 24%/51%/5%),(green/blue/purple gifts: 24%/51%/5%)
lobby/treasure|5|2|2|3|9,Rate-up Characters and Effects are limited-time Rate-up.,캐릭터 및 효과 일정기간 확률증가
lobby/treasure|5|2|2|4|0,1回祈願するたびに1点,1회 기원시 1개의
lobby/treasure|5|2|2|4|1,（信仰）が入手できます。,（신앙）을 입수할 수 있습니다.
lobby/treasure|5|2|2|4|2,雀士キャラクター提供確率:5％,작사 캐릭터 등장 확률:5％
lobby/treasure|5|2|2|4|2|0,再度入手した雀士キャラクターは願いの石に変換されます。,중복 작사는 소원의 돌로 변환됩니다.
lobby/treasure|5|2|2|4|3,装飾品提供確率:15％,장식품 등장 확률 :15％
lobby/treasure|5|2|2|4|3|0,再度入手した装飾品は星の石に変換されます。,중복 장식품은 별의 돌로 변환됩니다.
lobby/treasure|5|2|2|4|4,緑色の贈り物入手確率:24％　青色の贈り物入手確率:51％　紫色の贈り物入手確率:5％,녹색 선물 획득 확률:24％　청색 선물 획득 확률:51％　자색 선물 획득 확률:5％
lobby/treasure|5|2|2|4|5,輝石で「10回祈願」すると、紫色の贈り物を必ず1個以上獲得できます。,휘석으로 「10회 기원」시、반드시 자색 선물을 1개 이상 획득합니다.
lobby/treasure|5|2|2|5|0,1回祈願するたびに1点,1회 기원시 1개의
lobby/treasure|5|2|2|5|1,（信仰）が入手できます。,（신앙）을 입수할 수 있습니다.
lobby/treasure|5|2|2|5|2,雀士キャラクター提供確率:5％,작사 캐릭터 등장 확률:5％
lobby/treasure|5|2|2|5|3,ピックアップ雀士提供確率：全雀士の59％,픽업 작사 획득 확률：전체 작사의 59％
lobby/treasure|5|2|2|5|4,再度入手した雀士は願い石に変換されます。,중복 작사는 소원의 돌로 변환됩니다.
lobby/treasure|5|2|2|5|5,装飾品提供確率：15%,장식품 등장 확률 :15％
lobby/treasure|5|2|2|5|6,ピックアップ装飾品提供確率：全装飾品の49%,픽업 장식품 획득 확률：전체 장식품의 49%
lobby/treasure|5|2|2|5|7,再度入手した装飾品は星の石に変換されます。,중복 장식품은 별의 돌로 변환됩니다.
lobby/treasure|5|2|2|5|8,緑色の贈り物入手確率:24％　青色の贈り物入手確率:51％　紫色の贈り物入手確率:5％,녹색 선물 획득 확률:24％　청색 선물 획득 확률:51％　자색 선물 획득 확률:5％
lobby/treasure|5|2|2|5|9,輝石で「10回祈願」すると、紫色の贈り物を必ず1個以上獲得できます。,휘석으로 「10회 기원」시、반드시 자색 선물을 1개 이상 획득합니다.
lobby/treasure|5|2|2|5|11,ピックアップ装飾品提供確率：全装飾品の49%（アイコンフレームの提供確率は全装飾品の6%）,픽업 장식품 획득 확률：전체 장식품의 49% (아이콘 프레임은 전체 장식품의 6%)
lobby/treasure|5|2|2|6|0,每次尋覓都可以獲得1點,每次尋覓都可以獲得1點
lobby/treasure|5|2|2|6|1,(信仰)，同時有可能獲得全新的雀士及各種裝扮,(信仰)，同時有可能獲得全新的雀士及各種裝扮
lobby/treasure|5|2|2|6|2,雀士概率：5%,작사 확률：5%
lobby/treasure|5|2|2|6|2|0,重複獲取的雀士將轉換為許願石,重複獲取的작사將轉換為許願石
lobby/treasure|5|2|2|6|3,裝扮概率：15%,장식품 확률：15%
lobby/treasure|5|2|2|6|3|0,重複獲取的裝扮將轉換為星之石,重複獲取的裝扮將轉換為星之石
lobby/treasure|5|2|2|6|4,禮物概率：80%,선물확률：80%
lobby/treasure|5|2|2|7|0,每次尋覓都可以獲得1點,每次尋覓都可以獲得1點
lobby/treasure|5|2|2|7|1,(信仰)，同時有可能獲得全新的雀士及各種裝扮,(信仰)，同時有可能獲得全新的雀士及各種裝扮
lobby/treasure|5|2|2|7|2,雀士概率：5%,작사 확률：5%
lobby/treasure|5|2|2|7|2|0,重複獲取的雀士將轉換為許願石,重複獲取的작사將轉換為許願石
lobby/treasure|5|2|2|7|3,(UP雀士占59%、其他雀士占41%),(UP雀士占59%、其他雀士占41%)
lobby/treasure|5|2|2|7|4,裝扮概率：15%,장식품 확률：15%
lobby/treasure|5|2|2|7|4|0,重複獲取的裝扮將轉換為星之石,重複獲取的裝扮將轉換為星之石
lobby/treasure|5|2|2|7|5,(UP裝扮占49%、其他裝扮占51%),(UP裝扮占49%、其他裝扮占51%)
lobby/treasure|5|2|2|7|6,禮物概率：80%,선물확률：80%
lobby/treasure|5|2|2|12|0,기원 1회당 1 포인트,기원 1회당 1 포인트
lobby/treasure|5|2|2|12|1,(신앙)을 획득할 수 있습니다.,(신앙)을 획득할 수 있습니다.
lobby/treasure|5|2|2|12|2,작사 캐릭터 등장 확률: 5%,작사 캐릭터 등장 확률 : 5%
lobby/treasure|5|2|2|12|2|0,중복 작사 캐릭터는 소원의 돌로 변환됩니다.,중복 작사 캐릭터는 소원의 돌로 변환됩니다.
lobby/treasure|5|2|2|12|3,장식품 획득 확률: 15%,장식품 획득 확률 : 15%
lobby/treasure|5|2|2|12|3|0,중복 장식품은 별의 돌로 변환됩니다.,중복 장식품은 별의 돌로 변환됩니다.
lobby/treasure|5|2|2|12|5,휘석으로 '10회 기원' 시 보라색 선물 1개를 확정적으로 획득할 수 있습니다.,휘석으로 '10회 기원' 시 보라색 선물 1개를 확정적으로 획득할 수 있습니다.
lobby/treasure|5|2|2|13|0,기원 1회당 1 포인트,기원 1회당 1 포인트
lobby/treasure|5|2|2|13|1,(신앙)을 획득할 수 있습니다.,(신앙)을 획득할 수 있습니다.
lobby/treasure|5|2|2|13|4,중복 작사 캐릭터는 소원의 돌로 변환됩니다.,중복 작사 캐릭터는 소원의 돌로 변환됩니다.
lobby/treasure|5|2|2|13|7,중복 장식품은 별의 돌로 변환됩니다.,중복 장식품은 별의 돌로 변환됩니다.
lobby/treasure|5|2|2|13|9,휘석으로 '10회 기원' 시 보라색 선물 1개를 확정적으로 획득할 수 있습니다.,휘석으로 '10회 기원' 시 보라색 선물 1개를 확정적으로 획득할 수 있습니다.
lobby/treasure|5|3|1|2|0|0|0,キャラクター紹介,캐릭터소개
lobby/treasure|5|3|1|2|0|1|0,身長：,키：
lobby/treasure|5|3|1|2|0|1|2,誕生日：,생일：
lobby/treasure|5|3|1|2|0|1|4,年齢：,나이：
lobby/treasure|5|3|1|2|0|1|6,血液型：,혈액형：
lobby/treasure|5|3|1|2|0|1|8,声優：,성우：
lobby/treasure|5|3|1|2|0|1|10,趣味：,취미：
lobby/treasure|5|3|1|2|0|1|12,紹介：,소개：
lobby/treasure|5|3|1|2|0|2|0|0,ボイスサンプル：,보이스샘플：
lobby/treasure|5|3|1|2|0|2|1|0,サンプル1：,샘플1：
lobby/treasure|5|3|1|2|0|2|2|0,サンプル2：,샘플2：
lobby/treasure|5|3|1|2|0|2|3|0,サンプル3：,샘플3：
lobby/treasure|6|0|2,寻觅辉石不足,휘석 부족
lobby/treasure|6|0|4,1800,1800
lobby/treasure|6|0|5,1800,1800
lobby/treasure|6|0|9,1800,1800
lobby/treasure|6|0|10,1800,1800
lobby/treasure|6|0|11|0,确认,확인
lobby/treasure|6|0|12|0,取消,취소
lobby/treasure|6|0|13,是否花费,소모여부
lobby/treasure|6|0|14,辉玉,휘석
lobby/treasure|6|0|15,购买,구입
lobby/treasure|6|0|16,寻觅辉石,寻觅辉石
lobby/treasure|7|0|2,輝石が足りません,휘석이 부족합니다
lobby/treasure|7|0|4|0,購入,구입
lobby/treasure|7|0|5|0,いいえ,아니오
lobby/treasure|7|0|6,輝石が足りません。購入しますか？,휘석이 부족합니다. 구입하시겠습니까?
lobby/user_xieyi_recharge|0|1,退款协议,환불약정
lobby/user_xieyi_recharge|0|4|0,はい,예
lobby/user_xieyi_recharge|0|5|0,戻る,이전
lobby/visit|0|2,詳細,상세
lobby/visit|2|3|0|0|0|0,キャラクター紹介,캐릭터 소개
lobby/visit|2|3|0|0|1|0,身長：,키：
lobby/visit|2|3|0|0|1|2,誕生日：,생일：
lobby/visit|2|3|0|0|1|4,年齢：,나이：
lobby/visit|2|3|0|0|1|6,血液型：,혈액형：
lobby/visit|2|3|0|0|1|8,声優：,성우：
lobby/visit|2|3|0|0|1|10,趣味：,취미：
lobby/visit|2|3|0|0|1|12,紹介：,소개：
lobby/visit|2|3|0|0|3|0|0,スタンプ,이모티콘
lobby/visit|2|3|0|0|3|1|0|1|0,契約を結ぶ,계약성립
lobby/visit|2|3|1|1|0,絆レベル5が条件,친밀 레벨5 제한
lobby/visit|2|3|1|1|1|0|0,契約,계약
lobby/visit|2|3|1|2|0|0,贈る,주기
lobby/visit|2|3|1|2|1,本日の残り回数：,금일 잔여 횟수：
lobby/visit|2|3|1|2|3,まだ何もありません。,아무 것도 없습니다
lobby/visit|2|3|3|0|1,契約を結ぶ,계약성립
lobby/visit|2|3|3|1|1,贈り物,선물
lobby/visit|2|4|0|0,音声,음성
lobby/visit|2|6|0,雀士,작사
lobby/visit|2|7|0,音声,음성
lobby/visit|2|8|0,物語,스토리
lobby/visit|2|9|0,雀士,작사
lobby/visit|2|10|0,音声,음성
lobby/visit|2|11|0,物語,스토리
lobby/visit|3|1|0,着せ替え変更,스킨 변경
lobby/visit|3|1|2|0|0|2|3,イベント,이벤트
lobby/waitingroom|0|5|2,友人戦,친선전
lobby/waitingroom|0|5|5,友人戦,친선전
lobby/waitingroom|0|6|1|1,友人招待,친구초대
lobby/waitingroom|0|6|2|1,CPU追加,CPU추가
lobby/waitingroom|0|6|3|1,ルール紹介,룰 소개
lobby/waitingroom|0|6|4|1,対戦リンク,대전 링크
lobby/waitingroom|0|6|5|1,装飾品変更,장식품 변경
lobby/waitingroom|1|3,リンクをコピーして、友人に送りましょう,링크를 복사해 친구에게 보냅니다
lobby/waitingroom|1|6|0,コピー,복사
lobby/waitingroom|2|1|2|0|2|1|0,招待,초대
lobby/waitingroom|2|1|2|0|3,招待済み,초대완료
lobby/waitingroom|2|1|2|0|5,対戦中,대전 중
lobby/waitingroom|2|1|4,招待できる友人がいません,초대할 수 있는 친구가 없습니다.
lobby/waitingroom|3|1|2|0|0,雀士,작사
lobby/waitingroom|3|1|2|1|0,装飾品,장식품
lobby/waitingroom|3|1|3|1|0|1,1,1
lobby/waitingroom|3|1|3|1|1|1,2,2
lobby/waitingroom|3|1|3|1|2|1,3,3
lobby/waitingroom|3|1|3|1|3|1,4,4
lobby/waitingroom|3|1|3|1|4|1,5,5
lobby/waitingroom|3|1|5|0|2|0,選択中,선택중
lobby/waitingroom|3|1|5|0|3|0|0,使用,사용
lobby/waitingroom|3|1|5|0|4|0|0,保存,저장
lobby/waitingroom|3|1|5|1|6|0,使用可能な装飾品がありません,사용 가능한 장식품이 없습니다.
lobby/waitingroom|3|1|5|4|5|0,使用可能な装飾品がありません,사용 가능한 장식품이 없습니다.
lobby/waitingroom|3|1|6|1|1,着せ替え変更,스킨 변경
lobby/waitob|0|2,観戦開始まであと：,관전 개시까지 남은 시간：
lobby/waitob|0|3|0,はい,예
lobby/waitob|0|5,秒,초
mj/desktopInfo|3|8|0,大会戦,대회전
mj/desktopInfo|3|8|1,友人戦,친선전
mj/desktopInfo|3|8|2,赤血の戦,적혈전투
mj/desktopInfo|12|2|1,自動整理,자동 정리
mj/desktopInfo|12|2|4,理,정
mj/desktopInfo|12|3|1,自動和了,자동 화료
mj/desktopInfo|12|3|4,和,화
mj/desktopInfo|12|4|1,鳴きなし,후로 안함
mj/desktopInfo|12|4|4,鳴,후
mj/desktopInfo|12|5|3,ツモ切り,패 버림
mj/desktopInfo|12|5|4,切,패
mj/desktopInfo|13|5,スタンプ,이모티콘
mj/fieldspell|2|2|0,はい,예
mj/gameend|0|6,終局,종국
mj/gameend|0|7|2,称号リストに加えました,칭호목록에 추가되었습니다.
mj/gameend|0|8|2,確認,확인
mj/gameend|0|9|2,退出,나가기
mj/gameend|0|10|2,対局に戻る,대국으로 복귀
mj/hangup_warn|1|2,席を外しているため、自動ツモ切りに切り替えています,"자리비움으로 인해, 자동 패버림이 활성화되었습니다"
mj/hangup_warn|1|3|0,再開,재개
mj/huansanzhang_changetype|0|0,交換中,교환중
mj/huleshow|3|12|3,確認,확인
mj/hu_xuezhan|7|3,確認,확인
mj/hu_xuezhan|9|2,局,국
mj/liuju|1|3,確認,확인
mj/live_broadcast|0|1,観戦,관전
mj/live_broadcast|0|2|0|0,手牌表示,손패표시
mj/live_broadcast|0|3|0|0,放銃牌表示,론패표시
mj/live_broadcast|0|4|0|0,巻き戻し,되감기
mj/live_broadcast|1,リアルタイム観戦中,실시간 관전 중
mj/ob_replay|0|8|3,局,국
mj/ob_replay|0|9|2,巡目,순
mj/ob_replay|1|1|0|2|2,局,국
mj/ob_replay|1|1|0|2|4,本場,본장
mj/ob_replay|1|1|0|4|1,ツモ和,쯔모화료
mj/ob_replay|1|1|0|5|1,放銃,론
mj/ob_replay|2|1|0|2,巡目,순
mj/replay|1|8|3,局,국
mj/replay|1|9|2,巡目,순
mj/replay|1|13|1,山,패산
mj/replay|2|1|0|2|2,局,국
mj/replay|2|1|0|2|4,本場,본장
mj/replay|2|1|0|3,荒牌流局,황패유국
mj/replay|2|1|0|5|1,放銃,론
mj/replay|3|1|0|2,巡目,순
mj/replay|4|1,牌譜,패보
mj/replay|4|2|0|0,手牌表示,손패표시
mj/replay|4|3|0|0,放銃牌表示,론패표시
mj/replay|4|4|0|0,演出再生,연출재생
mj/replay|4|5|0|0,プレイヤー名表示,유저명 표시
mj/replay|5|0|0|1|1,牌山コード,패산코드
mj/replay|6|1|2,ブックマーク,즐겨찾기
mj/replay|6|1|3|0,保存,저장
